system:index,Bin,GridcellCount,PopulationSum,.geo
194,19400.0,70.0,1348447.8903411392,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,19500.0,90.0,1750626.780007828,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,19600.0,78.0,1521401.527405685,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,19700.0,77.0,1509169.9383393326,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,19800.0,79.0,1560158.7213190862,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,19900.0,66.0,1304811.8686218164,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,20000.0,85.0,1686178.212527418,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,20100.0,76.0,1523566.324733572,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,20200.0,89.0,1785562.9399378367,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,20300.0,82.0,1651745.186218671,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,20400.0,75.0,1516035.5041707633,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,20500.0,85.0,1734535.6043054326,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,20600.0,70.0,1437357.3640945419,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,20700.0,80.0,1651986.924213957,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,20800.0,79.0,1639340.3273417652,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,20900.0,71.0,1479933.7210052907,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,21000.0,85.0,1777257.2521891624,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,21100.0,73.0,1536623.2450356372,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,21200.0,63.0,1330569.7436206937,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,21300.0,70.0,1487275.2901496924,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,21400.0,71.0,1513449.9033917952,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,21500.0,69.0,1473629.0454435758,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,21600.0,59.0,1271680.609506026,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,21700.0,62.0,1340809.2854144752,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,21800.0,79.0,1718348.293407254,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,21900.0,77.0,1682564.0829398576,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,22000.0,72.0,1580231.1856569238,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,22100.0,66.0,1454893.7966280035,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,22200.0,55.0,1218425.7636255212,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,22300.0,69.0,1535286.0030143857,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,22400.0,69.0,1537328.3896823884,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,22500.0,68.0,1522545.047293066,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,22600.0,54.0,1217718.3129363172,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,22700.0,65.0,1472391.1525559332,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,22800.0,64.0,1451780.065574829,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,22900.0,76.0,1736493.566326336,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,23000.0,55.0,1262202.983864773,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,23100.0,79.0,1820904.0111633018,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,23200.0,73.0,1689934.7395262364,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,23300.0,66.0,1534362.4561417252,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,23400.0,70.0,1634237.7388365008,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,23500.0,61.0,1430292.8648496084,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,23600.0,52.0,1224572.383363869,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,23700.0,68.0,1607899.1598887518,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,23800.0,63.0,1494461.7909683194,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,23900.0,65.0,1550120.6164339427,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,24000.0,56.0,1334206.009089538,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,24100.0,57.0,1370844.019864902,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,24200.0,58.0,1394377.7293841168,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,24300.0,55.0,1334103.3940032814,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,24400.0,51.0,1241882.5067621674,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,24500.0,58.0,1418251.6738930307,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,24600.0,56.0,1374512.6750858165,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,24700.0,52.0,1281493.328992491,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,24800.0,49.0,1212556.0871523172,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,24900.0,53.0,1317177.0467264242,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,25000.0,64.0,1591505.845239576,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,25100.0,56.0,1396633.7948414006,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,25200.0,49.0,1232213.60495436,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,25300.0,67.0,1691596.079411801,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,25400.0,46.0,1166098.884063894,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,25500.0,54.0,1370008.800814374,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,25600.0,40.0,1017553.9693087887,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,25700.0,52.0,1326348.3076448098,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,25800.0,58.0,1484064.3353474906,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,25900.0,52.0,1344508.8359122854,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,26000.0,55.0,1427291.7855910324,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,26100.0,43.0,1119994.688879503,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,26200.0,43.0,1124403.94442317,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,26300.0,50.0,1285855.3793978216,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,26400.0,41.0,1080410.0721023232,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,26500.0,53.0,1401765.296539612,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,26600.0,51.0,1354196.9063582644,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,26700.0,39.0,1039135.4433377758,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,26800.0,40.0,1049357.7764638115,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,26900.0,44.0,1181608.5460764505,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,27000.0,49.0,1320528.8039094098,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,27100.0,41.0,1109147.0038916953,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,27200.0,33.0,896066.6885846816,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,27300.0,43.0,1171557.4113554955,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,27400.0,35.0,941748.1414264631,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,27500.0,49.0,1344755.0023386236,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,27600.0,41.0,1129294.6562000066,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,27700.0,42.0,1153378.1788819758,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,27800.0,40.0,1110185.1922285445,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,27900.0,37.0,1028134.7628575007,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,28000.0,34.0,950329.6019721916,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,28100.0,31.0,869187.1909802845,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,28200.0,48.0,1351141.197121922,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,28300.0,40.0,1130011.0515656061,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,28400.0,39.0,1105910.291407599,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,28500.0,29.0,825183.8841278199,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,28600.0,40.0,1141978.1110897213,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,28700.0,40.0,1143430.7944801352,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,28800.0,47.0,1330918.139534581,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,28900.0,44.0,1269331.6063954215,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,29000.0,34.0,966108.9349441925,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,29100.0,38.0,1075043.4590982012,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,29200.0,23.0,670424.6344569735,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,29300.0,27.0,789296.1518924298,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,29400.0,43.0,1262333.9767000228,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,29500.0,34.0,992822.1818924014,"{""type"":""MultiPoint"",""coordinates"":[]}"
